"Obs.ID","Obs.Date","Sub.Date","Update.Date","User","Taxon.ID","Taxon.Name","Taxon.Common.Name","Grade","Latitude","Longitude","Accuracy..m.","Place.Description","Life.Stage","Evidence.of.Presence","Gall.Generation","Gall.Phenophase","observed_on","agdd","phenogen"
110675932,"2022-04-07T12:07:48-05:00","2022-04-07T12:11:34-05:00","2022-05-20T18:07:03-05:00","sherrymariekay",1195335,"Belonocnema kinseyi",NA,"research",30.4731583333,-97.6481466667,33,"Dell City Dr, Pflugerville, TX, US",2,"24","bisexual","","2022-04-07",1991.97766113,"Sexgen Adult"
110665109,"2022-04-06T20:07:10-05:00","2022-04-07T09:57:40-05:00","2022-05-20T18:06:58-05:00","peppersandtomatoes",1195335,"Belonocnema kinseyi",NA,"research",30.28242,-97.7517383333,5,"Kingsbury St, Austin, TX, US",2,"24","bisexual","","2022-04-06",2114.03564453,"Sexgen Adult"
110626528,"2022-04-06T20:16:31-05:00","2022-04-06T20:21:28-05:00","2022-05-17T12:19:15-05:00","celidalopez",1195335,"Belonocnema kinseyi",NA,"needs_id",30.2821172334,-97.7515737645,257,"Kingsbury St, Austin, TX, US",2,"24","bisexual","","2022-04-06",2114.03564453,"Sexgen Adult"
110626374,"2022-04-06T20:18:38-05:00","2022-04-06T20:19:36-05:00","2022-05-15T23:24:13-05:00","madelynburleson",1195335,"Belonocnema kinseyi",NA,"needs_id",30.2824049738,-97.7514064695,20,"Shoal Creek, Austin, TX, US",2,"24","bisexual","","2022-04-06",2114.03564453,"Sexgen Adult"
110605690,"2022-04-02T18:07:00+00:00","2022-04-06T20:51:25+00:00","2022-05-13T15:21:46+00:00","endersarthropods",1195335,"Belonocnema kinseyi",NA,"research",30.5051811654,-97.820288837,8966,"Cedar Park",2,"24","bisexual","","2022-04-02",1747.64611816,"Sexgen Adult"
110604133,"2022-04-06T13:09:00-04:00","2022-04-06T16:31:06-04:00","2022-05-20T19:04:36-04:00","megachile",1195335,"Belonocnema kinseyi",NA,"research",30.2713357914,-97.7144129883,4,"Rosewood, Austin, TX 78702, USA",NA,"29","unisexual","oviscar","2022-04-06",2086.63964844,"Agamic Oviscar"
110604126,"2022-04-06T12:56:00-04:00","2022-04-06T16:31:03-04:00","2022-05-20T19:04:53-04:00","megachile",1195335,"Belonocnema kinseyi",NA,"research",30.2713327149,-97.7144015364,4,"Rosewood, Austin, TX 78702, USA",NA,"29","unisexual","oviscar","2022-04-06",2086.63964844,"Agamic Oviscar"
110548963,"2022-04-05T22:05:29-05:00","2022-04-05T22:56:16-05:00","2022-05-20T18:06:53-05:00","riverahlquist",1195335,"Belonocnema kinseyi",NA,"research",30.344025,-97.7432866667,26,"Twin Oaks Dr, Austin, TX, US",2,"24","bisexual","","2022-04-05",1991.77099609,"Sexgen Adult"
110545505,"2022-04-05T21:25:41-05:00","2022-04-05T21:58:03-05:00","2022-05-20T18:06:49-05:00","scopic",1195335,"Belonocnema kinseyi",NA,"research",32.6154719768,-97.3403163636,NA,"Texas, US",2,"24","bisexual","","2022-04-05",1717.48693848,"Sexgen Adult"
110429465,"2022-03-30T21:35:00-05:00","2022-04-04T16:18:05-05:00","2022-04-25T18:11:36-05:00","cmeckerman",1195335,"Belonocnema kinseyi",NA,"research",30.2818326714,-97.7515733079,78,"Old West Austin, Austin, TX, USA",2,"24","bisexual","","2022-03-30",1850.66882324,"Sexgen Adult"
110344185,"2022-04-03T17:48:02-05:00","2022-04-03T18:31:53-05:00","2022-05-20T18:06:40-05:00","rick57",1195335,"Belonocnema kinseyi",NA,"research",33.1250039722,-96.8782479722,NA,"Lake Hill Village, Frisco, TX 75036, USA",2,"24","bisexual","","2022-04-03",1599.8215332,"Sexgen Adult"
110343708,"2022-04-03T17:37:12-05:00","2022-04-03T18:27:00-05:00","2022-05-20T18:06:18-05:00","rick57",1195335,"Belonocnema kinseyi",NA,"research",33.125067,-96.8782929722,NA,"Lake Hill Village, Frisco, TX 75036, USA",2,"24","bisexual","","2022-04-03",1599.8215332,"Sexgen Adult"
110327958,"2022-04-03T15:15:48+00:00","2022-04-03T21:02:38+00:00","2022-05-20T16:35:07+00:00","sleepymama",1195335,"Belonocnema kinseyi",NA,"research",30.0595215887,-97.8057116707,31,"Texas, US",NA,"29","bisexual","perimature","2022-04-03",1852.04577637,"Sexgen Perimature"
110134792,"2022-04-01T12:28:00-04:00","2022-04-01T19:54:54-04:00","2022-05-20T19:01:09-04:00","megachile",1195335,"Belonocnema kinseyi",NA,"research",30.2713783262,-97.7143840553,4,"Rosewood, Austin, TX 78702, USA",NA,"29","unisexual","oviscar","2022-04-01",1886.44384766,"Agamic Oviscar"
110115234,"2022-04-01T11:58:00-04:00","2022-04-01T15:49:49-04:00","2022-05-20T19:01:05-04:00","megachile",1195335,"Belonocnema kinseyi",NA,"research",30.2708549226,-97.7145565575,NA,"Rosewood, Austin, TX 78702, USA",NA,"29","unisexual","oviscar","2022-04-01",1886.44384766,"Agamic Oviscar"
110042032,"2022-03-30T20:17:00-05:00","2022-03-31T17:13:24-05:00","2022-05-20T17:17:29-05:00","gcwarbler",1195335,"Belonocnema kinseyi",NA,"research",30.2817240963,-97.7513177216,10,"Pease Pk, Station 2, Austin, Travis Co., TX",2,"24","bisexual","","2022-03-30",1850.66882324,"Sexgen Adult"
109982255,"2022-03-30T20:01:00-05:00","2022-03-30T22:59:28-05:00","2022-04-25T18:11:23-05:00","victorengel",1195335,"Belonocnema kinseyi",NA,"research",30.2818254067,-97.751366455,NA,"Old West Austin, Austin, TX, USA",2,"24","bisexual","","2022-03-30",1850.66882324,"Sexgen Adult"
109906265,"2022-03-29T17:12:00+00:00","2022-03-30T08:13:34+00:00","2022-04-25T23:11:13+00:00","arinl97",1195335,"Belonocnema kinseyi",NA,"research",29.583805,-98.4374083333,5,"Fall Way Dr, San Antonio, TX, US",2,"24","bisexual","","2022-03-29",1851.86572266,"Sexgen Adult"
109613948,"2021-11-10T19:04:00-08:00","2022-03-26T20:40:57-07:00","2022-05-21T14:27:56-07:00","silversea_starsong",1195335,"Belonocnema kinseyi",NA,"research",26.126035,-97.95772,NA,"Hidalgo, Texas, United States",NA,"29","unisexual","developing","2021-11-10",13821.9345703,"Agamic Developing"
109587057,"2022-03-26T14:23:08-05:00","2022-03-26T17:21:22-05:00","2022-05-20T11:36:25-05:00","riverahlquist",1195335,"Belonocnema kinseyi",NA,"research",30.3440366667,-97.7432416667,17,"Twin Oaks Dr, Austin, TX, US",NA,"29","bisexual","developing","2022-03-26",1624.85925293,"Sexgen Developing"
109137106,"2022-03-20T15:16:28-05:00","2022-03-21T07:18:00-05:00","2022-05-20T11:36:14-05:00","riverahlquist",1195335,"Belonocnema kinseyi",NA,"research",30.3443083333,-97.7430633333,65,"Twin Oaks Dr, Austin, TX, US",NA,"29","bisexual","developing","2022-03-20",1451.3482666,"Sexgen Developing"
109137079,"2022-03-20T15:16:44-05:00","2022-03-21T07:16:58-05:00","2022-05-15T23:13:40-05:00","riverahlquist",1195335,"Belonocnema kinseyi",NA,"research",30.3441966667,-97.74318,17,"Twin Oaks Dr, Austin, TX, US",NA,"29","bisexual","developing","2022-03-20",1451.3482666,"Sexgen Developing"
108847338,"2022-03-17T18:36:07-05:00","2022-03-17T21:47:28-05:00","2022-04-25T18:11:03-05:00","matthias55",1195335,"Belonocnema kinseyi",NA,"needs_id",26.23670539,-98.22477373,9,"McAllen, TX 78504, USA",2,"24","bisexual","","2022-03-17",2032.45996094,"Sexgen Adult"
108846382,"2021-11-09T12:21:00-08:00","2022-03-17T19:31:38-07:00","2022-05-21T14:27:51-07:00","silversea_starsong",1195335,"Belonocnema kinseyi",NA,"research",26.2065416667,-98.2664483333,NA,"Hidalgo, Texas, United States",NA,"29","unisexual","developing","2021-11-09",14114.9492188,"Agamic Developing"
108558047,"2022-03-12T09:35:34-08:00","2022-03-13T19:13:38-07:00","2022-05-15T21:13:28-07:00","riverahlquist",1195335,"Belonocnema kinseyi",NA,"research",30.3442583333,-97.743095,65,"Twin Oaks Dr, Austin, TX, US",NA,"29","bisexual","developing","2022-03-12",1245.74328613,"Sexgen Developing"
106466671,"2021-11-05T14:43:00-07:00","2022-02-09T17:02:16-08:00","2022-05-21T14:27:42-07:00","silversea_starsong",1195335,"Belonocnema kinseyi",NA,"research",26.1800333333,-98.366935,NA,"Hidalgo, Texas, United States",NA,"29","unisexual","developing","2021-11-05",13860.2353516,"Agamic Developing"
104106720,"2021-12-30T16:09:00-06:00","2022-01-01T09:38:39-06:00","2022-05-21T17:00:49-05:00","bob777",1195335,"Belonocnema kinseyi",NA,"research",32.7339233333,-97.4391933333,NA,"Fort Worth, TX, USA",NA,"29","unisexual","perimature","2021-12-30",12572.0566406,"Agamic Perimature"
103425026,"2021-12-17T14:22:00-06:00","2021-12-21T12:01:34-06:00","2022-05-21T16:57:43-05:00","kimberlietx",1195335,"Belonocnema kinseyi",NA,"research",32.213645,-101.4757166667,NA,"Howard, Texas, United States",NA,"29","unisexual","perimature","2021-12-17",11518.0810547,"Agamic Perimature"
103393228,"2021-12-20T16:38:46+00:00","2021-12-21T00:51:33+00:00","2022-05-21T21:57:35+00:00","mememe4u",1195335,"Belonocnema kinseyi",NA,"research",30.3201916667,-97.7407616667,3,"Travis County, US-TX, US",NA,"29","unisexual","perimature","2021-12-20",13223.3183594,"Agamic Perimature"
103329298,"2020-12-25T15:39:00-06:00","2021-12-19T15:33:24-06:00","2022-05-21T16:57:16-05:00","bob777",1195335,"Belonocnema kinseyi",NA,"research",32.7350566667,-97.3662283333,NA,"Fort Worth, TX, USA",NA,"29","unisexual","perimature","2020-12-25",12873.8271484,"Agamic Perimature"
103328682,"2020-12-25T15:35:00-06:00","2021-12-19T15:25:39-06:00","2022-05-21T16:57:08-05:00","bob777",1195335,"Belonocnema kinseyi",NA,"research",32.7351766667,-97.3657766667,NA,"Fort Worth, TX, USA",NA,"29","unisexual","perimature","2020-12-25",12873.8271484,"Agamic Perimature"
103316956,"2021-12-19T11:47:54-06:00","2021-12-19T11:48:58-06:00","2022-05-21T16:57:02-05:00","ericanewman",1195335,"Belonocnema kinseyi",NA,"research",32.0345419273,-102.0712769778,5,"E Wadley Ave, Midland, TX, US",NA,"29","unisexual","perimature","2021-12-19",11623.3144531,"Agamic Perimature"
103098201,"2021-12-15T09:13:31-06:00","2021-12-15T09:31:51-06:00","2022-05-21T16:56:48-05:00","kimberlietx",1195335,"Belonocnema kinseyi",NA,"research",32.5005809997,-98.5033952997,NA,"Strawn, TX 76475, USA",NA,"29","unisexual","perimature","2021-12-15",11876.6113281,"Agamic Perimature"
103077906,"2021-12-14T14:19:24-07:00","2021-12-14T19:54:57-07:00","2022-05-21T15:56:42-06:00","henicorhina",1195335,"Belonocnema kinseyi",NA,"research",30.4521133333,-99.8036583333,5,"South Llano River State Park, Junction, TX, US",NA,"29","unisexual","perimature","2021-12-14",11945.8662109,"Agamic Perimature"
102828527,"2021-12-09T13:24:18-06:00","2021-12-10T13:07:39-06:00","2022-05-21T16:56:32-05:00","baxter-slye",1195335,"Belonocnema kinseyi",NA,"research",33.21325,-97.1487055,4,"University of North Texas, Denton, TX, US",NA,"29","unisexual","perimature","2021-12-09",11796.6357422,"Agamic Perimature"
102742797,"2021-11-10T16:04:00+00:00","2021-12-09T01:03:37+00:00","2022-05-21T21:27:33+00:00","jessi_jo",1195335,"Belonocnema kinseyi",NA,"research",30.5115236,-97.758471,199,"3830 Brushy Creek Rd, Cedar Park, TX 78613, USA",NA,"29","unisexual","developing","2021-11-10",11655.4521484,"Agamic Developing"
102669480,"2021-12-07T12:00:58+00:00","2021-12-07T18:02:15+00:00","2022-05-21T21:48:58+00:00","kin8man",1195335,"Belonocnema kinseyi",NA,"research",30.6391803205,-97.7010920907,35,"Mercer Rd, Georgetown, TX, US",NA,"29","unisexual","perimature","2021-12-07",12467.9296875,"Agamic Perimature"
102660257,"2021-12-07T08:02:45+00:00","2021-12-07T14:03:16+00:00","2022-05-21T21:48:49+00:00","erikpack",1195335,"Belonocnema kinseyi",NA,"research",31.0707530975,-97.6365509033,12,"Harker Heights",NA,"29","unisexual","perimature","2021-12-07",12143.5820312,"Agamic Perimature"
102493882,"2021-12-03T15:18:00-06:00","2021-12-04T16:41:20-06:00","2022-05-21T16:50:22-05:00","annikaml",1195335,"Belonocnema kinseyi",NA,"research",31.924379,-97.37207,7,"Lake Whitney State Park, Hill County, TX, USA",NA,"29","unisexual","developing","2021-12-03",11916.2861328,"Agamic Developing"
102358227,"2021-12-02T09:06:13-06:00","2021-12-02T10:17:35-06:00","2022-05-21T16:48:19-05:00","lswift",1195335,"Belonocnema kinseyi",NA,"research",30.1867439376,-97.8741082538,668,"Lady Bird Johnson Wildflower Center, Austin, TX, US",NA,"29","unisexual","perimature","2021-12-02",12283.4472656,"Agamic Perimature"
101976984,"2021-11-26T12:59:26-06:00","2021-11-26T18:56:26-06:00","2022-05-21T16:30:26-05:00","austinrkelly",1195335,"Belonocnema kinseyi",NA,"research",32.7556555556,-99.0201777778,NA,"Breckenridge, TX 76424, USA",NA,"29","unisexual","perimature","2021-11-26",11483.2792969,"Agamic Perimature"
101905430,"2021-11-25T13:47:15-06:00","2021-11-25T15:27:33-06:00","2022-05-21T16:27:12-05:00","marymaddux6272",1195335,"Belonocnema kinseyi",NA,"research",30.443137,-97.770581,NA,"Hunter's Chase, Austin, TX 78729, USA",NA,"29","unisexual","developing","2021-11-25",12278.8066406,"Agamic Developing"
101898227,"2021-11-25T13:13:07-06:00","2021-11-25T13:15:54-06:00","2022-05-15T23:08:18-05:00","pearl123456",1195335,"Belonocnema kinseyi",NA,"research",30.4882579722,-97.7218969722,NA,"Austin, TX 78717, USA",NA,"29","unisexual","perimature","2021-11-25",12272.5957031,"Agamic Perimature"
101883716,"2021-11-25T09:15:16-10:00","2021-11-25T05:35:44-10:00","2022-05-21T11:27:08-10:00","companyink",1195335,"Belonocnema kinseyi",NA,"research",31.3188866667,-96.9087216667,24,"County Road 185, Marlin, TX, US",NA,"29","unisexual","developing","2021-11-25",11689.7988281,"Agamic Developing"
101842961,"2021-11-24T15:06:46+00:00","2021-11-24T21:07:04+00:00","2022-05-16T04:07:48+00:00","garywilliams1",1195335,"Belonocnema kinseyi",NA,"research",30.1500468934,-98.0094201957,4,"Enchanted Oak Dr, Driftwood, TX, US",NA,"29","unisexual","perimature","2021-11-24",11792.2353516,"Agamic Perimature"
101830609,"2021-11-24T10:57:01-06:00","2021-11-24T10:57:58-06:00","2022-05-21T16:27:04-05:00","jennifer1631",1195335,"Belonocnema kinseyi",NA,"research",29.41301317,-98.48332178,9,"03591-000-0010, San Antonio, TX 78210, USA",NA,"29","unisexual","developing","2021-11-24",12966.1416016,"Agamic Developing"
101760489,"2021-11-03T16:11:15+00:00","2021-11-23T14:52:28+00:00","2022-05-21T21:29:47+00:00","svenz7",1195335,"Belonocnema kinseyi",NA,"research",29.4237419235,-98.4936282411,43689,"San Antonio",NA,"29","unisexual","perimature","2021-11-03",12328.7705078,"Agamic Perimature"
101728029,"2021-11-20T14:02:00-06:00","2021-11-22T16:19:12-06:00","2022-05-21T16:29:27-05:00","bob777",1195335,"Belonocnema kinseyi",NA,"research",32.846235,-97.4770233333,NA,"Fort Worth, TX, USA",NA,"29","unisexual","perimature","2021-11-20",11495.5253906,"Agamic Perimature"
101711639,"2021-11-22T11:30:13+00:00","2021-11-22T17:30:24+00:00","2022-05-21T21:26:38+00:00","isaacesquivel",1195335,"Belonocnema kinseyi",NA,"research",29.4851913703,-98.5792885358,13,"Callaghan Rd, San Antonio, TX, US",NA,"29","unisexual","developing","2021-11-22",12703.4580078,"Agamic Developing"
101660124,"2021-11-20T11:35:00-06:00","2021-11-21T16:48:21-06:00","2022-05-21T16:26:34-05:00","bob777",1195335,"Belonocnema kinseyi",NA,"research",32.8305666667,-97.4766916667,NA,"Fort Worth, TX, USA",NA,"29","unisexual","developing","2021-11-20",11495.5253906,"Agamic Developing"
101657887,"2021-11-20T11:35:00-06:00","2021-11-21T16:42:39-06:00","2022-05-21T16:26:29-05:00","bob777",1195335,"Belonocnema kinseyi",NA,"research",32.8306083333,-97.47669,NA,"Fort Worth, TX, USA",NA,"29","unisexual","developing","2021-11-20",11495.5253906,"Agamic Developing"
101657041,"2021-11-20T11:32:00-06:00","2021-11-21T16:40:28-06:00","2022-05-21T16:26:25-05:00","bob777",1195335,"Belonocnema kinseyi",NA,"research",32.830625,-97.47668,NA,"Fort Worth, TX, USA",NA,"29","unisexual","developing","2021-11-20",11495.5253906,"Agamic Developing"
101655757,"2021-11-21T16:16:37-06:00","2021-11-21T16:21:31-06:00","2022-05-15T23:07:21-05:00","cmccartor",1195335,"Belonocnema kinseyi",NA,"research",32.2648264083,-99.8505753353,8,"FM-89, Buffalo Gap, TX, US",NA,"29","unisexual","perimature","2021-11-21",10897.8652344,"Agamic Perimature"
101651655,"2021-11-21T10:00:00-06:00","2021-11-21T15:18:46-06:00","2022-05-21T16:29:02-05:00","chenderson",1195335,"Belonocnema kinseyi",NA,"research",30.8570039231,-96.9607627772,122,"Cameron, TX 76520, USA",NA,"29","unisexual","perimature","2021-11-21",11814.3046875,"Agamic Perimature"
101648348,"2021-11-21T14:29:41+00:00","2021-11-21T20:29:43+00:00","2022-05-21T21:28:54+00:00","kidcapri",1195335,"Belonocnema kinseyi",NA,"research",30.2033143986,-97.7572680609,65,"S I-35 Frontage Rd, Austin, TX, US",NA,"29","unisexual","perimature","2021-11-21",12326.0019531,"Agamic Perimature"
101641615,"2021-11-21T13:06:18-06:00","2021-11-21T13:07:10-06:00","2022-05-21T16:26:12-05:00","lswift",1195335,"Belonocnema kinseyi",NA,"research",30.5041900976,-97.7920774464,5,"Austin, TX, US",NA,"29","unisexual","developing","2021-11-21",11989.2900391,"Agamic Developing"
101569109,"2021-11-20T11:34:10-06:00","2021-11-20T16:02:51-06:00","2022-05-21T16:28:44-05:00","ghoese",1195335,"Belonocnema kinseyi",NA,"research",29.913706,-98.1557339722,NA,"New Braunfels, TX 78133, USA",NA,"29","unisexual","perimature","2021-11-20",11848.7871094,"Agamic Perimature"
101567451,"2021-11-20T15:17:40-05:00","2021-11-20T16:40:08-05:00","2022-05-21T17:26:03-04:00","zizzerus",1195335,"Belonocnema kinseyi",NA,"research",32.9916616667,-96.848105,NA,"Vail St, Dallas, TX, US",NA,"29","unisexual","developing","2021-11-20",11683.9746094,"Agamic Developing"
101472940,"2021-10-28T15:43:00+00:00","2021-11-19T17:26:23+00:00","2022-05-21T18:20:15+00:00","lkendall",1195335,"Belonocnema kinseyi",NA,"research",30.5146551428,-97.6514985973,197,"Rabb House, Round Rock, TX, USA",NA,"29","unisexual","developing","2021-10-28",11342.1396484,"Agamic Developing"
101410828,"2021-11-18T12:21:41+00:00","2021-11-18T18:22:09+00:00","2022-05-21T21:25:59+00:00","tori165",1195335,"Belonocnema kinseyi",NA,"research",29.5916632776,-98.6268306581,65,"Chase Hill Blvd, San Antonio, TX, US",NA,"29","unisexual","developing","2021-11-18",12321.2978516,"Agamic Developing"
101357720,"2021-11-17T16:04:56+00:00","2021-11-17T22:05:06+00:00","2022-05-21T21:25:55+00:00","nandycr",1195335,"Belonocnema kinseyi",NA,"research",31.0931612877,-97.5774005615,6,"Lost Mesa, Belton, TX, US",NA,"29","unisexual","developing","2021-11-17",11561.9326172,"Agamic Developing"
101354499,"2021-11-17T14:44:23+00:00","2021-11-17T21:08:51+00:00","2022-05-21T18:26:39+00:00","smokingbear",1195335,"Belonocnema kinseyi",NA,"research",29.5631491766,-98.4439843242,3,"McAllister Park, San Antonio, TX, US",NA,"29","unisexual","developing","2021-11-17",12483.1953125,"Agamic Developing"
101351232,"2021-11-17T07:04:00+00:00","2021-11-17T20:20:20+00:00","2022-05-21T21:21:35+00:00","isladoc2pich",1195335,"Belonocnema kinseyi",NA,"research",29.6921474378,-98.4443956318,31,"Bexar County, TX, USA",NA,"29","unisexual","developing","2021-11-17",11970.4873047,"Agamic Developing"
101348259,"2021-11-17T13:28:37-06:00","2021-11-17T13:30:39-06:00","2022-05-21T13:26:33-05:00","rjkrd1",1195335,"Belonocnema kinseyi",NA,"research",30.4065375797,-97.737596333,1019,"Balcones Woods",NA,"29","unisexual","developing","2021-11-17",12150,"Agamic Developing"
101309913,"2021-10-29T13:39:10-05:00","2021-11-16T23:48:05-06:00","2022-05-21T13:20:11-05:00","austinrkelly",1195335,"Belonocnema kinseyi",NA,"research",30.1612777778,-97.8736055556,NA,"Shady Hollow Estates, Austin, TX 78739, USA",NA,"29","unisexual","developing","2021-10-29",11309.2617188,"Agamic Developing"
101277152,"2021-11-16T13:08:33+00:00","2021-11-16T19:10:33+00:00","2022-05-21T21:21:31+00:00","courtneyc0788",1195335,"Belonocnema kinseyi",NA,"research",30.3312366667,-97.689195,5,"Cameron Rd, Austin, TX, US",NA,"29","unisexual","developing","2021-11-16",12169.9863281,"Agamic Developing"
101264853,"2021-10-19T18:17:00-05:00","2021-11-16T09:36:56-06:00","2022-05-21T13:20:05-05:00","gcwarbler",1195335,"Belonocnema kinseyi",NA,"research",30.4197666667,-97.7654583333,NA,"Colina Lane, Austin, Travis Co., TX",NA,"29","unisexual","developing","2021-10-19",11104.9541016,"Agamic Developing"
101260936,"2021-11-07T06:41:30+00:00","2021-11-16T14:14:39+00:00","2022-05-21T21:21:27+00:00","dragonflyx",1195335,"Belonocnema kinseyi",NA,"research",30.2532841027,-97.7739742435,23,"Rundell Pl, Austin, TX, US",NA,"29","unisexual","developing","2021-11-07",11992.1582031,"Agamic Developing"
101223100,"2021-11-15T13:20:00-08:00","2021-11-15T14:02:25-08:00","2022-05-21T14:21:22-07:00","manidae",1195335,"Belonocnema kinseyi",NA,"research",30.7520366667,-98.6755133333,4,"Ford St, Llano, TX, US",NA,"29","unisexual","developing","2021-11-15",11610.8095703,"Agamic Developing"
101218809,"2021-11-13T16:59:00-06:00","2021-11-15T14:54:04-06:00","2022-05-21T16:25:12-05:00","bob777",1195335,"Belonocnema kinseyi",NA,"research",32.734855,-97.3661166667,NA,"Fort Worth, TX, USA",NA,"29","unisexual","perimature","2021-11-13",11608.7851562,"Agamic Perimature"
101218391,"2021-11-13T16:47:00-06:00","2021-11-15T14:45:39-06:00","2022-05-21T16:21:14-05:00","bob777",1195335,"Belonocnema kinseyi",NA,"research",32.7345766667,-97.3669216667,NA,"Fort Worth, TX, USA",NA,"29","unisexual","developing","2021-11-13",11608.7851562,"Agamic Developing"
